roll_number,question_paper_code,question_number,option_marked
10026,501,51,a
10026,501,52,b
10026,501,53,c
10026,501,54,b
10026,501,55,c
10026,501,56,c
10026,501,57,d
10026,501,58,a
10026,501,59,c
10026,501,60,c
10027,501,1,a
10027,501,2,a
10027,501,3,d
10027,501,4,e
10027,501,5,a
10027,501,6,c
10027,501,7,a
10027,501,8,c
10027,501,9,d
10027,501,10,e
10027,501,11,b
10027,501,12,c
10027,501,13,c
10027,501,14,d
10027,501,15,e
10027,501,16,e
10027,501,17,a
10027,501,18,c
10027,501,19,b
10027,501,20,a
10027,501,21,a
10027,501,22,e
10027,501,23,e
10027,501,24,c
10027,501,25,e
10027,501,26,c
10027,501,27,d
10027,501,28,c
10027,501,29,d
10027,501,30,a
10027,501,31,b
10027,501,32,b
10027,501,33,e
10027,501,34,c
10027,501,35,c
10027,501,36,c
10027,501,37,b
10027,501,38,a
10027,501,39,e
10027,501,40,c
10027,501,41,e
10027,501,42,b
10027,501,43,b
10027,501,44,e
10027,501,45,d
10027,501,46,d
10027,501,47,b
10027,501,48,e
10027,501,49,e
10027,501,50,d
10027,501,51,a
10027,501,52,e
10027,501,53,d
10027,501,54,b
10027,501,55,c
10027,501,56,c
10027,501,57,a
10027,501,58,c
10027,501,59,d
10027,501,60,b
10028,501,1,b
10028,501,2,e
10028,501,3,c
10028,501,4,e
10028,501,5,a
10028,501,6,b
10028,501,7,c
10028,501,8,d
10028,501,9,d
10028,501,10,e
10028,501,11,a
10028,501,12,b
10028,501,13,d
10028,501,14,d
10028,501,15,b
10028,501,16,a
10028,501,17,e
10028,501,18,c
10028,501,19,c
10028,501,20,c
10028,501,21,e
10028,501,22,e
10028,501,23,b
10028,501,24,b
10028,501,25,b
10028,501,26,d
10028,501,27,b
10028,501,28,d
10028,501,29,c
10028,501,30,d
10028,501,31,d
10028,501,32,c
10028,501,33,a
10028,501,34,d
10028,501,35,b
10028,501,36,c
10028,501,37,c
10028,501,38,a
10028,501,39,d
10028,501,40,b
10028,501,41,a
10028,501,42,e
10028,501,43,b
10028,501,44,c
10028,501,45,c
10028,501,46,b
10028,501,47,c
10028,501,48,a
10028,501,49,c
10028,501,50,a
10028,501,51,a
10028,501,52,c
10028,501,53,e
10028,501,54,c
10028,501,55,c
10028,501,56,e
10028,501,57,e
10028,501,58,a
10028,501,59,e
10028,501,60,a
10029,501,1,b
10029,501,2,d
10029,501,3,d
10029,501,4,b
10029,501,5,e
10029,501,6,d
10029,501,7,c
10029,501,8,d
10029,501,9,e
10029,501,10,a
10029,501,11,e
10029,501,12,d
10029,501,13,c
10029,501,14,b
10029,501,15,b
10029,501,16,a
10029,501,17,b
10029,501,18,b
10029,501,19,a
10029,501,20,a
10029,501,21,c
10029,501,22,b
10029,501,23,e
10029,501,24,a
10029,501,25,b
10029,501,26,c
10029,501,27,e
10029,501,28,d
10029,501,29,b
10029,501,30,b
10029,501,31,a
10029,501,32,d
10029,501,33,b
10029,501,34,c
10029,501,35,e
10029,501,36,d
10029,501,37,d
10029,501,38,e
10029,501,39,c
10029,501,40,d
10029,501,41,a
10029,501,42,d
10029,501,43,e
10029,501,44,b
10029,501,45,c
10029,501,46,d
10029,501,47,a
10029,501,48,e
10029,501,49,d
10029,501,50,e
10029,501,51,a
10029,501,52,d
10029,501,53,d
10029,501,54,b
10029,501,55,d
10029,501,56,a
10029,501,57,e
10029,501,58,d
10029,501,59,e
10029,501,60,a
10030,501,1,d
10030,501,2,a
10030,501,3,a
10030,501,4,e
10030,501,5,d
10030,501,6,e
10030,501,7,b
10030,501,8,d
10030,501,9,a
10030,501,10,e
10030,501,11,d
10030,501,12,d
10030,501,13,b
10030,501,14,c
10030,501,15,a
10030,501,16,a
10030,501,17,e
10030,501,18,d
10030,501,19,a
10030,501,20,b
10030,501,21,e
10030,501,22,e
10030,501,23,e
10030,501,24,d
10030,501,25,b
10030,501,26,b
10030,501,27,d
10030,501,28,b
10030,501,29,c
10030,501,30,b
10030,501,31,c
10030,501,32,b
10030,501,33,b
10030,501,34,e
10030,501,35,c
10030,501,36,d
10030,501,37,b
10030,501,38,e
10030,501,39,e
10030,501,40,e
10030,501,41,c
10030,501,42,a
10030,501,43,a
10030,501,44,c
10030,501,45,a
10030,501,46,c
10030,501,47,e
10030,501,48,b
10030,501,49,e
10030,501,50,a
10030,501,51,c
10030,501,52,e
10030,501,53,a
10030,501,54,c
10030,501,55,e
10030,501,56,b
10030,501,57,b
10030,501,58,c
10030,501,59,d
10030,501,60,b
10031,501,1,b
10031,501,2,a
10031,501,3,e
10031,501,4,d
10031,501,5,b
10031,501,6,b
10031,501,7,a
10031,501,8,c
10031,501,9,e
10031,501,10,e
10031,501,11,c
10031,501,12,e
10031,501,13,d
10031,501,14,c
10031,501,15,d
10031,501,16,d
10031,501,17,a
10031,501,18,a
10031,501,19,e
10031,501,20,d
10031,501,21,c
10031,501,22,c
10031,501,23,d
10031,501,24,b
10031,501,25,c
10031,501,26,e
10031,501,27,a
10031,501,28,e
10031,501,29,d
10031,501,30,a
10031,501,31,a
10031,501,32,c
10031,501,33,e
10031,501,34,d
10031,501,35,b
10031,501,36,d
10031,501,37,d
10031,501,38,e
10031,501,39,c
10031,501,40,b
10031,501,41,b
10031,501,42,c
10031,501,43,a
10031,501,44,a
10031,501,45,a
10031,501,46,c
10031,501,47,d
10031,501,48,d
10031,501,49,c
10031,501,50,b
10031,501,51,a
10031,501,52,d
10031,501,53,b
10031,501,54,a
10031,501,55,e
10031,501,56,e
10031,501,57,c
10031,501,58,e
10031,501,59,d
10031,501,60,e
10032,501,1,e
10032,501,2,b
10032,501,3,a
10032,501,4,a
10032,501,5,a
10032,501,6,a
10032,501,7,c
10032,501,8,e
10032,501,9,e
10032,501,10,d
10032,501,11,c
10032,501,12,e
10032,501,13,e
10032,501,14,a
10032,501,15,d
10032,501,16,b
10032,501,17,a
10032,501,18,d
10032,501,19,b
10032,501,20,c
10032,501,21,a
10032,501,22,a
10032,501,23,b
10032,501,24,c
10032,501,25,e
10032,501,26,e
10032,501,27,a
10032,501,28,a
10032,501,29,c
10032,501,30,c
10032,501,31,d
10032,501,32,d
10032,501,33,d
10032,501,34,e
10032,501,35,b
10032,501,36,c
10032,501,37,c
10032,501,38,a
10032,501,39,d
10032,501,40,a
10032,501,41,c
10032,501,42,d
10032,501,43,c
10032,501,44,c
10032,501,45,e
10032,501,46,c
10032,501,47,a
10032,501,48,b
10032,501,49,d
10032,501,50,a
10032,501,51,e
10032,501,52,e
10032,501,53,a
10032,501,54,e
10032,501,55,d
10032,501,56,c
10032,501,57,b
10032,501,58,a
10032,501,59,e
10032,501,60,d
10033,501,1,c
10033,501,2,c
10033,501,3,b
10033,501,4,d
10033,501,5,b
10033,501,6,c
10033,501,7,c
10033,501,8,e
10033,501,9,c
10033,501,10,a
10033,501,11,a
10033,501,12,e
10033,501,13,c
10033,501,14,b
10033,501,15,d
10033,501,16,d
10033,501,17,e
10033,501,18,d
10033,501,19,a
10033,501,20,e
10033,501,21,c
10033,501,22,d
10033,501,23,d
10033,501,24,e
10033,501,25,c
10033,501,26,d
10033,501,27,e
10033,501,28,c
10033,501,29,d
10033,501,30,e
10033,501,31,d
10033,501,32,b
10033,501,33,c
10033,501,34,e
10033,501,35,c
10033,501,36,b
10033,501,37,a
10033,501,38,a
10033,501,39,e
10033,501,40,a
10033,501,41,d
10033,501,42,c
10033,501,43,b
10033,501,44,a
10033,501,45,d
10033,501,46,a
10033,501,47,e
10033,501,48,a
10033,501,49,a
10033,501,50,e
10033,501,51,d
10033,501,52,e
10033,501,53,c
10033,501,54,a
10033,501,55,d
10033,501,56,d
10033,501,57,a
10033,501,58,a
10033,501,59,d
10033,501,60,d
10034,501,1,d
10034,501,2,e
10034,501,3,e
10034,501,4,c
10034,501,5,a
10034,501,6,c
10034,501,7,b
10034,501,8,e
10034,501,9,d
10034,501,10,b
10034,501,11,b
10034,501,12,e
10034,501,13,d
10034,501,14,d
10034,501,15,b
10034,501,16,d
10034,501,17,e
10034,501,18,b
10034,501,19,a
10034,501,20,b
10034,501,21,c
10034,501,22,b
10034,501,23,a
10034,501,24,a
10034,501,25,c
10034,501,26,c
10034,501,27,a
10034,501,28,b
10034,501,29,c
10034,501,30,c
10034,501,31,a
10034,501,32,d
10034,501,33,b
10034,501,34,c
10034,501,35,d
10034,501,36,b
10034,501,37,b
10034,501,38,d
10034,501,39,b
10034,501,40,b
10034,501,41,b
10034,501,42,b
10034,501,43,d
10034,501,44,a
10034,501,45,b
10034,501,46,a
10034,501,47,a
10034,501,48,d
10034,501,49,d
10034,501,50,a
10034,501,51,e
10034,501,52,d
10034,501,53,e
10034,501,54,e
10034,501,55,d
10034,501,56,b
10034,501,57,b
10034,501,58,d
10034,501,59,e
10034,501,60,b
10035,501,1,e
10035,501,2,b
10035,501,3,c
10035,501,4,b
10035,501,5,c
10035,501,6,e
10035,501,7,e
10035,501,8,a
10035,501,9,d
10035,501,10,d
10035,501,11,c
10035,501,12,e
10035,501,13,d
10035,501,14,a
10035,501,15,b
10035,501,16,d
10035,501,17,c
10035,501,18,d
10035,501,19,a
10035,501,20,a
10035,501,21,c
10035,501,22,d
10035,501,23,b
10035,501,24,b
10035,501,25,e
10035,501,26,a
10035,501,27,b
10035,501,28,a
10035,501,29,e
10035,501,30,d
10035,501,31,e
10035,501,32,c
10035,501,33,b
10035,501,34,a
10035,501,35,e
10035,501,36,a
10035,501,37,a
10035,501,38,e
10035,501,39,a
10035,501,40,c
10035,501,41,a
10035,501,42,e
10035,501,43,c
10035,501,44,c
10035,501,45,d
10035,501,46,c
10035,501,47,a
10035,501,48,b
10035,501,49,e
10035,501,50,c
10035,501,51,a
10035,501,52,d
10035,501,53,d
10035,501,54,d
10035,501,55,c
10035,501,56,c
10035,501,57,c
10035,501,58,a
10035,501,59,c
10035,501,60,b
10036,501,1,e
10036,501,2,b
10036,501,3,d
10036,501,4,a
10036,501,5,b
10036,501,6,a
10036,501,7,e
10036,501,8,e
10036,501,9,a
10036,501,10,b
10036,501,11,b
10036,501,12,d
10036,501,13,c
10036,501,14,b
10036,501,15,c
10036,501,16,e
10036,501,17,d
10036,501,18,e
10036,501,19,b
10036,501,20,c
10036,501,21,c
10036,501,22,c
10036,501,23,c
10036,501,24,d
10036,501,25,c
10036,501,26,a
10036,501,27,a
10036,501,28,b
10036,501,29,b
10036,501,30,b
10036,501,31,c
10036,501,32,c
10036,501,33,a
10036,501,34,b
10036,501,35,c
10036,501,36,c
10036,501,37,b
10036,501,38,d
10036,501,39,b
10036,501,40,e
10036,501,41,b
10036,501,42,d
10036,501,43,a
10036,501,44,d
10036,501,45,b
10036,501,46,c
10036,501,47,a
10036,501,48,b
10036,501,49,a
10036,501,50,d
10036,501,51,c
10036,501,52,b
10036,501,53,e
10036,501,54,c
10036,501,55,c
10036,501,56,a
10036,501,57,a
10036,501,58,b
10036,501,59,c
10036,501,60,d
10037,501,1,a
10037,501,2,d
10037,501,3,b
10037,501,4,b
10037,501,5,b
10037,501,6,e
10037,501,7,a
10037,501,8,e
10037,501,9,e
10037,501,10,a
10037,501,11,b
10037,501,12,d
10037,501,13,e
10037,501,14,d
10037,501,15,c
10037,501,16,a
10037,501,17,e
10037,501,18,b
10037,501,19,e
10037,501,20,e
10037,501,21,a
10037,501,22,e
10037,501,23,b
10037,501,24,a
10037,501,25,e
10037,501,26,c
10037,501,27,d
10037,501,28,c
10037,501,29,c
10037,501,30,a
10037,501,31,d
10037,501,32,b
10037,501,33,c
10037,501,34,c
10037,501,35,a
10037,501,36,a
10037,501,37,a
10037,501,38,c
10037,501,39,c
10037,501,40,b
10037,501,41,b
10037,501,42,c
10037,501,43,e
10037,501,44,a
10037,501,45,b
10037,501,46,e
10037,501,47,e
10037,501,48,c
10037,501,49,a
10037,501,50,d
10037,501,51,e
10037,501,52,b
10037,501,53,a
10037,501,54,b
10037,501,55,c
10037,501,56,a
10037,501,57,c
10037,501,58,c
10037,501,59,b
10037,501,60,c
10038,501,1,b
10038,501,2,b
10038,501,3,d
10038,501,4,d
10038,501,5,a
10038,501,6,d
10038,501,7,a
10038,501,8,b
10038,501,9,e
10038,501,10,d
10038,501,11,b
10038,501,12,c
10038,501,13,b
10038,501,14,e
10038,501,15,e
10038,501,16,e
10038,501,17,b
10038,501,18,b
10038,501,19,b
10038,501,20,e
10038,501,21,b
10038,501,22,d
10038,501,23,e
10038,501,24,a
10038,501,25,b
10038,501,26,b
10038,501,27,a
10038,501,28,c
10038,501,29,a
10038,501,30,c
10038,501,31,b
10038,501,32,e
10038,501,33,b
10038,501,34,d
10038,501,35,c
10038,501,36,a
10038,501,37,a
10038,501,38,e
10038,501,39,d
10038,501,40,e
10038,501,41,a
10038,501,42,d
10038,501,43,e
10038,501,44,a
10038,501,45,e
10038,501,46,c
10038,501,47,b
10038,501,48,b
10038,501,49,d
10038,501,50,d
10038,501,51,c
10038,501,52,d
10038,501,53,c
10038,501,54,e
10038,501,55,a
10038,501,56,e
10038,501,57,b
10038,501,58,b
10038,501,59,d
10038,501,60,e
10039,501,1,a
10039,501,2,c
10039,501,3,c
10039,501,4,c
10039,501,5,c
10039,501,6,c
10039,501,7,d
10039,501,8,a
10039,501,9,d
10039,501,10,c
10039,501,11,e
10039,501,12,e
10039,501,13,e
10039,501,14,e
10039,501,15,a
10039,501,16,c
10039,501,17,b
10039,501,18,a
10039,501,19,e
10039,501,20,c
10039,501,21,d
10039,501,22,b
10039,501,23,c
10039,501,24,c
10039,501,25,a
10039,501,26,d
10039,501,27,b
10039,501,28,c
10039,501,29,a
10039,501,30,a
10039,501,31,a
10039,501,32,a
10039,501,33,d
10039,501,34,e
10039,501,35,b
10039,501,36,c
10039,501,37,c
10039,501,38,e
10039,501,39,e
10039,501,40,d
10039,501,41,d
10039,501,42,d
10039,501,43,a
10039,501,44,b
10039,501,45,c
10039,501,46,b
10039,501,47,a
10039,501,48,b
10039,501,49,e
10039,501,50,c
10039,501,51,e
10039,501,52,c
10039,501,53,d
10039,501,54,b
10039,501,55,c
10039,501,56,d
10039,501,57,a
10039,501,58,a
10039,501,59,e
10039,501,60,b
10040,501,1,d
10040,501,2,c
10040,501,3,a
10040,501,4,e
10040,501,5,b
10040,501,6,a
10040,501,7,a
10040,501,8,d
10040,501,9,e
10040,501,10,d
10040,501,11,c
10040,501,12,e
10040,501,13,c
10040,501,14,a
10040,501,15,e
10040,501,16,c
10040,501,17,c
10040,501,18,b
10040,501,19,c
10040,501,20,d
10040,501,21,e
10040,501,22,c
10040,501,23,a
10040,501,24,a
10040,501,25,b
10040,501,26,a
10040,501,27,d
10040,501,28,d
10040,501,29,a
10040,501,30,e
10040,501,31,d
10040,501,32,e
10040,501,33,e
10040,501,34,c
10040,501,35,b
10040,501,36,a
10040,501,37,d
10040,501,38,d
10040,501,39,a
10040,501,40,a
10040,501,41,d
10040,501,42,d
10040,501,43,c
10040,501,44,a
10040,501,45,d
10040,501,46,b
10040,501,47,d
10040,501,48,c
10040,501,49,b
10040,501,50,a
10040,501,51,c
10040,501,52,b
10040,501,53,c
10040,501,54,d
10040,501,55,a
10040,501,56,d
10040,501,57,a
10040,501,58,c
10040,501,59,b
10040,501,60,b
10041,501,1,a
10041,501,2,d
10041,501,3,c
10041,501,4,e
10041,501,5,b
10041,501,6,c
10041,501,7,e
10041,501,8,e
10041,501,9,d
10041,501,10,e
10041,501,11,c
10041,501,12,e
10041,501,13,e
10041,501,14,a
10041,501,15,c
10041,501,16,a
10041,501,17,b
10041,501,18,c
10041,501,19,e
10041,501,20,b
10041,501,21,e
10041,501,22,c
10041,501,23,c
10041,501,24,a
10041,501,25,d
10041,501,26,e
10041,501,27,c
10041,501,28,c
10041,501,29,b
10041,501,30,d
10041,501,31,a
10041,501,32,d
10041,501,33,d
10041,501,34,e
10041,501,35,b
10041,501,36,e
10041,501,37,e
10041,501,38,e
10041,501,39,c
10041,501,40,d
10041,501,41,e
10041,501,42,b
10041,501,43,d
10041,501,44,d
10041,501,45,b
10041,501,46,b
10041,501,47,a
10041,501,48,c
10041,501,49,a
10041,501,50,d
10041,501,51,e
10041,501,52,a
10041,501,53,d
10041,501,54,a
10041,501,55,d
10041,501,56,d
10041,501,57,d
10041,501,58,a
10041,501,59,b
10041,501,60,c
10042,501,1,a
10042,501,2,a
10042,501,3,d
10042,501,4,c
10042,501,5,e
10042,501,6,e
10042,501,7,a
10042,501,8,c
10042,501,9,b
10042,501,10,e
10042,501,11,b
10042,501,12,d
10042,501,13,a
10042,501,14,d
10042,501,15,c
10042,501,16,e
10042,501,17,b
10042,501,18,d
10042,501,19,c
10042,501,20,e
10042,501,21,e
10042,501,22,a
10042,501,23,c
10042,501,24,e
10042,501,25,d
10042,501,26,b
10042,501,27,d
10042,501,28,c
10042,501,29,a
10042,501,30,c
10042,501,31,c
10042,501,32,c
10042,501,33,c
10042,501,34,e
10042,501,35,c
10042,501,36,d
10042,501,37,d
10042,501,38,a
10042,501,39,b
10042,501,40,a
10042,501,41,a
10042,501,42,c
10042,501,43,c
10042,501,44,b
10042,501,45,d
10042,501,46,c
10042,501,47,c
10042,501,48,e
10042,501,49,d
10042,501,50,e
10042,501,51,b
10042,501,52,a
10042,501,53,d
10042,501,54,d
10042,501,55,e
10042,501,56,b
10042,501,57,c
10042,501,58,c
10042,501,59,e
10042,501,60,e
10043,501,1,c
10043,501,2,e
10043,501,3,a
10043,501,4,e
10043,501,5,c
10043,501,6,e
10043,501,7,c
10043,501,8,c
10043,501,9,b
10043,501,10,d
10043,501,11,a
10043,501,12,a
10043,501,13,d
10043,501,14,e
10043,501,15,c
10043,501,16,d
10043,501,17,c
10043,501,18,d
10043,501,19,b
10043,501,20,d
10043,501,21,c
10043,501,22,a
10043,501,23,c
10043,501,24,d
10043,501,25,e
10043,501,26,e
10043,501,27,a
10043,501,28,d
10043,501,29,c
10043,501,30,d
10043,501,31,a
10043,501,32,a
10043,501,33,e
10043,501,34,d
10043,501,35,d
10043,501,36,d
10043,501,37,a
10043,501,38,d
10043,501,39,c
10043,501,40,b
10043,501,41,c
10043,501,42,c
10043,501,43,b
10043,501,44,d
10043,501,45,e
10043,501,46,b
10043,501,47,d
10043,501,48,b
10043,501,49,d
10043,501,50,e
10043,501,51,b
10043,501,52,e
10043,501,53,a
10043,501,54,d
10043,501,55,b
10043,501,56,b
10043,501,57,d
10043,501,58,c
10043,501,59,c
10043,501,60,d
10044,501,1,d
10044,501,2,e
10044,501,3,e
10044,501,4,d
10044,501,5,a
10044,501,6,a
10044,501,7,c
10044,501,8,c
10044,501,9,a
10044,501,10,d
10044,501,11,a
10044,501,12,c
10044,501,13,a
10044,501,14,a
10044,501,15,a
10044,501,16,b
10044,501,17,e
10044,501,18,c
10044,501,19,a
10044,501,20,e
10044,501,21,d
10044,501,22,a
10044,501,23,a
10044,501,24,e
10044,501,25,a
10044,501,26,e
10044,501,27,a
10044,501,28,d
10044,501,29,c
10044,501,30,b
10044,501,31,d
10044,501,32,e
10044,501,33,e
10044,501,34,a
10044,501,35,b
10044,501,36,d
10044,501,37,d
10044,501,38,e
10044,501,39,a
10044,501,40,e
10044,501,41,a
10044,501,42,b
10044,501,43,b
10044,501,44,b
10044,501,45,c
10044,501,46,e
10044,501,47,e
10044,501,48,d
10044,501,49,d
10044,501,50,b
10044,501,51,c
10044,501,52,c
10044,501,53,a
10044,501,54,c
10044,501,55,d
10044,501,56,b
10044,501,57,b
10044,501,58,e
10044,501,59,e
10044,501,60,c
10045,501,1,e
10045,501,2,b
10045,501,3,e
10045,501,4,c
10045,501,5,b
10045,501,6,a
10045,501,7,b
10045,501,8,a
10045,501,9,e
10045,501,10,c
10045,501,11,d
10045,501,12,d
10045,501,13,c
10045,501,14,b
10045,501,15,e
10045,501,16,e
10045,501,17,c
10045,501,18,b
10045,501,19,e
10045,501,20,e
10045,501,21,b
10045,501,22,e
10045,501,23,c
10045,501,24,c
10045,501,25,a
10045,501,26,b
10045,501,27,d
10045,501,28,c
10045,501,29,b
10045,501,30,e
10045,501,31,c
10045,501,32,d
10045,501,33,b
10045,501,34,e
10045,501,35,d
10045,501,36,d
10045,501,37,b
10045,501,38,d
10045,501,39,a
10045,501,40,c
10045,501,41,e
10045,501,42,e
10045,501,43,b
10045,501,44,e
10045,501,45,d
10045,501,46,c
10045,501,47,d
10045,501,48,e
10045,501,49,b
10045,501,50,d
10045,501,51,d
10045,501,52,e
10045,501,53,b
10045,501,54,b
10045,501,55,c
10045,501,56,d
10045,501,57,a
10045,501,58,d
10045,501,59,d
10045,501,60,e
10046,501,1,a
10046,501,2,e
10046,501,3,b
10046,501,4,b
10046,501,5,c
10046,501,6,d
10046,501,7,c
10046,501,8,e
10046,501,9,e
10046,501,10,d
10046,501,11,b
10046,501,12,e
10046,501,13,a
10046,501,14,e
10046,501,15,c
10046,501,16,c
10046,501,17,c
10046,501,18,b
10046,501,19,d
10046,501,20,e
10046,501,21,d
10046,501,22,b
10046,501,23,a
10046,501,24,d
10046,501,25,e
10046,501,26,c
10046,501,27,c
10046,501,28,e
10046,501,29,a
10046,501,30,a
10046,501,31,b
10046,501,32,d
10046,501,33,b
10046,501,34,c
10046,501,35,b
10046,501,36,b
10046,501,37,e
10046,501,38,e
10046,501,39,d
10046,501,40,b
10046,501,41,d
10046,501,42,b
10046,501,43,c
10046,501,44,a
10046,501,45,c
10046,501,46,e
10046,501,47,e
10046,501,48,e
10046,501,49,d
10046,501,50,a
10046,501,51,e
10046,501,52,d
10046,501,53,a
10046,501,54,e
10046,501,55,d
10046,501,56,a
10046,501,57,e
10046,501,58,b
10046,501,59,d
10046,501,60,a
10047,501,1,e
10047,501,2,d
10047,501,3,b
10047,501,4,c
10047,501,5,a
10047,501,6,a
10047,501,7,e
10047,501,8,c
10047,501,9,c
10047,501,10,a
10047,501,11,d
10047,501,12,e
10047,501,13,d
10047,501,14,d
10047,501,15,b
10047,501,16,b
10047,501,17,e
10047,501,18,c
10047,501,19,c
10047,501,20,c
10047,501,21,d
10047,501,22,d
10047,501,23,d
10047,501,24,b
10047,501,25,d
10047,501,26,b
10047,501,27,c
10047,501,28,a
10047,501,29,c
10047,501,30,d
10047,501,31,e
10047,501,32,d
10047,501,33,c
10047,501,34,a
10047,501,35,b
10047,501,36,a
10047,501,37,e
10047,501,38,c
10047,501,39,d
10047,501,40,d
10047,501,41,e
10047,501,42,b
10047,501,43,a
10047,501,44,d
10047,501,45,b
10047,501,46,c
10047,501,47,e
10047,501,48,a
10047,501,49,a
10047,501,50,d
10047,501,51,d
10047,501,52,c
10047,501,53,a
10047,501,54,a
10047,501,55,a
10047,501,56,b
10047,501,57,e
10047,501,58,c
10047,501,59,a
10047,501,60,e
10048,501,1,c
10048,501,2,d
10048,501,3,c
10048,501,4,c
10048,501,5,e
10048,501,6,a
10048,501,7,b
10048,501,8,e
10048,501,9,d
10048,501,10,e
10048,501,11,c
10048,501,12,a
10048,501,13,e
10048,501,14,c
10048,501,15,b
10048,501,16,c
10048,501,17,d
10048,501,18,e
10048,501,19,b
10048,501,20,b
10048,501,21,a
10048,501,22,d
10048,501,23,a
10048,501,24,b
10048,501,25,a
10048,501,26,d
10048,501,27,b
10048,501,28,c
10048,501,29,b
10048,501,30,d
10048,501,31,b
10048,501,32,d
10048,501,33,a
10048,501,34,d
10048,501,35,b
10048,501,36,c
10048,501,37,d
10048,501,38,d
10048,501,39,a
10048,501,40,a
10048,501,41,b
10048,501,42,d
10048,501,43,e
10048,501,44,a
10048,501,45,d
10048,501,46,c
10048,501,47,c
10048,501,48,a
10048,501,49,c
10048,501,50,b
10048,501,51,c
10048,501,52,e
10048,501,53,d
10048,501,54,e
10048,501,55,c
10048,501,56,b
10048,501,57,a
10048,501,58,a
10048,501,59,d
10048,501,60,a
10049,501,1,e
10049,501,2,e
10049,501,3,a
10049,501,4,a
10049,501,5,e
10049,501,6,e
10049,501,7,b
10049,501,8,e
10049,501,9,d
10049,501,10,d
10049,501,11,b
10049,501,12,c
10049,501,13,d
10049,501,14,e
10049,501,15,c
10049,501,16,c
10049,501,17,c
10049,501,18,a
10049,501,19,b
10049,501,20,e
10049,501,21,a
10049,501,22,e
10049,501,23,c
10049,501,24,e
10049,501,25,b
10049,501,26,e
10049,501,27,c
10049,501,28,a
10049,501,29,d
10049,501,30,a
10049,501,31,d
10049,501,32,c
10049,501,33,a
10049,501,34,a
10049,501,35,e
10049,501,36,a
10049,501,37,c
10049,501,38,a
10049,501,39,d
10049,501,40,e
10049,501,41,d
10049,501,42,b
10049,501,43,d
10049,501,44,d
10049,501,45,b
10049,501,46,d
10049,501,47,e
10049,501,48,d
10049,501,49,c
10049,501,50,d
10049,501,51,a
10049,501,52,c
10049,501,53,b
10049,501,54,a
10049,501,55,a
10049,501,56,c
10049,501,57,e
10049,501,58,a
10049,501,59,b
10049,501,60,c
10050,501,1,b
10050,501,2,b
10050,501,3,a
10050,501,4,c
10050,501,5,e
10050,501,6,b
10050,501,7,a
10050,501,8,e
10050,501,9,d
10050,501,10,b
10050,501,11,e
10050,501,12,b
10050,501,13,e
10050,501,14,e
10050,501,15,d
10050,501,16,b
10050,501,17,b
10050,501,18,c
10050,501,19,e
10050,501,20,d
10050,501,21,a
10050,501,22,b
10050,501,23,b
10050,501,24,b
10050,501,25,d
10050,501,26,d
10050,501,27,d
10050,501,28,a
10050,501,29,e
10050,501,30,a
10050,501,31,e
10050,501,32,c
10050,501,33,a
10050,501,34,b
10050,501,35,d
10050,501,36,b
10050,501,37,b
10050,501,38,a
10050,501,39,a
10050,501,40,c
10050,501,41,c
10050,501,42,e
10050,501,43,e
10050,501,44,e
10050,501,45,d
10050,501,46,c
10050,501,47,b
10050,501,48,a
10050,501,49,c
10050,501,50,c
10050,501,51,e
10050,501,52,e
10050,501,53,d
10050,501,54,d
10050,501,55,c
10050,501,56,d
10050,501,57,e
10050,501,58,c
10050,501,59,b
10050,501,60,c
10051,501,1,e
10051,501,2,b
10051,501,3,e
10051,501,4,c
10051,501,5,e
10051,501,6,e
10051,501,7,d
10051,501,8,a
10051,501,9,e
10051,501,10,d
10051,501,11,d
10051,501,12,e
10051,501,13,c
10051,501,14,c
10051,501,15,a
10051,501,16,b
10051,501,17,a
10051,501,18,b
10051,501,19,b
10051,501,20,a
10051,501,21,a
10051,501,22,e
10051,501,23,c
10051,501,24,b
10051,501,25,a
10051,501,26,c
10051,501,27,b
